#n,New period,linear_trend,multiplicative trend,White noise,AR,MA,Changing growth,Weekly freq,Monthly freq,Varying freq
926,0,4.357645236,-15.03560673,-0.221202238,0.636827549,-0.084420194,187.7790848,-0.861229475,0.025930579,-0.757493871
927,0,4.371400822,-15.57635894,-0.324331025,0.512204956,-0.052404775,71.84902738,-0.995471318,-0.078704787,-0.93323993
928,0,4.385156408,-16.13655918,0.285508313,0.856731552,-0.199737223,23.18729963,-0.749476952,-0.182477847,-0.969194605
929,0,4.398911994,-16.71690691,0.069069101,0.658244584,-0.120275545,6.09408051,-0.217207864,-0.284251641,-0.999283164
930,0,4.41266758,-17.3181267,0.438446361,1.10551005,-0.020112327,1.236592489,0.398027245,-0.382911114,-0.991769215
931,0,4.426423166,-17.94096923,-0.346022358,0.388534296,0.066908926,0.176850317,0.861229475,-0.477375333,-0.950295529
932,0,4.440178752,-18.58621215,-0.286690295,0.388046247,-0.035043063,0.014698288,0.995471318,-0.566609328,-0.896497276
933,0,4.453934338,-19.25466109,-0.170252563,0.551373332,0.029438365,0.000341128,0.749476952,-0.649635433,-0.699265099
934,0,4.467689924,-19.94715065,-0.170329269,0.524230655,-0.0648016,-1.25E-05,0.217207864,-0.725543996,-0.632647204
935,0,4.48144551,-20.66454543,-0.227362945,0.405508525,-0.06578691,1.21E-06,-0.398027245,-0.793503348,-0.53956829
936,0,4.495201096,-21.40774116,-0.14923936,0.288097753,-0.22406306,-1.89E-07,-0.861229475,-0.85276891,-0.308255836
937,0,4.508956682,-22.17766576,0.474618809,0.918807083,-0.184943885,4.09E-08,-0.995471318,-0.902691358,-0.160440152
938,0,4.522712268,-22.97528052,-0.462010634,0.102450725,-0.012073296,-1.13E-08,-0.749476952,-0.94272373,0.555132259
939,0,4.536467854,-23.80158131,0.232982488,0.6515758,-0.13194259,3.80E-09,-0.217207864,-0.972427424,0.687319647
940,0,4.55022344,-24.65759983,-0.084836374,0.396016812,-0.004489324,-1.51E-09,0.398027245,-0.991477,0.749377484
941,0,4.563979026,-25.54440486,-0.445048004,0.043528495,-0.030486679,6.87E-10,0.861229475,-0.999663746,0.82139093
942,0,4.577734612,-26.46310363,0.019732872,0.464629046,-0.036419685,-3.55E-10,0.995471318,-0.996897967,0.867857258
943,0,4.591490198,-27.4148432,0.316770803,0.682563589,-0.145545165,2.04E-10,0.749476952,-0.983209965,0.907672825
944,0,4.605245784,-28.40081187,0.175670972,0.644471319,0.040121293,-1.30E-10,0.217207864,-0.958749709,0.943599049
945,0,4.61900137,-29.42224068,-0.251679556,0.137120764,0.010314281,9.03E-11,-0.398027245,-0.923785191,0.966555058
946,0,4.632756956,-30.48040495,0.329295314,0.677803859,-0.073763559,-6.82E-11,-0.861229475,-0.878699489,0.966121314
947,0,4.646512542,-31.57662586,0.018317446,0.584818902,0.118045511,5.56E-11,-0.995471318,-0.823986571,0.936839506
948,0,4.660268128,-32.7122721,0.311537721,0.877308854,0.104839414,-4.87E-11,-0.749476952,-0.760245884,0.671343493
949,0,4.674023714,-33.88876161,-0.497730435,0.055608318,0.135111021,4.55E-11,-0.217207864,-0.688175784,0.357979072
950,0,4.6877793,-35.1075633,-0.321071885,0.103751797,-0.075774743,-4.53E-11,0.398027245,-0.608565886,0.244152332
951,0,4.701534886,-36.37019891,0.093952202,0.620712872,-0.020324509,4.78E-11,0.861229475,-0.522288413,-0.090020576
952,0,4.715290472,-37.67824494,0.258275987,0.795694168,-0.063351459,-5.33E-11,0.995471318,-0.430288639,-0.189573034
953,0,4.729046058,-39.03333454,-0.38132914,0.103236018,0.018198615,6.26E-11,0.749476952,-0.333574532,-0.288078632
954,0,4.742801644,-40.43715963,0.302788208,0.553506986,-0.18920717,-7.73E-11,0.217207864,-0.233205713,-0.365408628
955,0,4.75655723,-41.89147298,-0.473285339,-0.023941557,0.000188284,1.00E-10,-0.398027245,-0.130281843,-0.460195387
956,0,4.770312816,-43.39809039,-0.088603125,0.372483354,-0.073395945,-1.36E-10,-0.861229475,-0.025930579,-0.545267165
957,0,4.784068402,-44.95889294,-0.03188158,0.379592596,-0.035774481,1.92E-10,-0.995471318,0.078704787,-0.684972486
958,0,4.797823988,-46.57582941,0.208940103,0.492447691,-0.143327785,-2.83E-10,-0.749476952,0.182477847,-0.807247115
959,0,4.811579574,-48.25091864,-0.265087336,0.074830824,0.029234727,4.34E-10,-0.217207864,0.284251641,-0.859061611
960,0,4.82533516,-49.98625208,-0.314057931,-0.089008159,-0.153008504,-6.92E-10,0.398027245,0.382911114,-0.904961171
961,0,4.839090746,-51.78399639,0.4654974,0.750685955,-0.100913908,1.14E-09,0.861229475,0.477375333,-0.951913393
962,0,4.852846332,-53.64639617,0.106739529,0.488669495,0.038549454,-0.000000002,0.995471318,0.566609328,-0.975729228
963,0,4.866601918,-55.57577674,0.031251911,0.33769427,0.049417292,3.48E-09,0.749476952,0.649635433,-0.998216937
964,0,4.880357504,-57.57454704,-0.047235655,0.190163009,0.000229809,-6.38E-09,0.217207864,0.725543996,-0.999190699
965,0,4.89411309,-59.64520268,0.014356116,0.349904813,0.007853188,1.21E-08,-0.398027245,0.793503348,-0.979787361
966,0,4.907868676,-61.79032897,-0.359539579,0.125443183,0.119415074,-2.36E-08,-0.861229475,0.85276891,-0.901736472
967,0,4.921624262,-64.01260425,-0.124612613,0.195419507,-0.061723932,4.75E-08,-0.995471318,0.902691358,-0.800687831
968,0,4.935379848,-66.31480317,0.001217086,0.25657846,-0.079837904,-9.85E-08,-0.749476952,0.94272373,-0.619335995
969,0,4.949135434,-68.69980014,0.120891439,0.358319624,-0.088203023,2.10E-07,-0.217207864,0.972427424,-0.553794526
970,0,4.96289102,-71.170573,-0.450286551,-0.193422227,-0.040239423,-4.61E-07,0.398027245,0.991477,-0.478597907
971,0,4.976646606,-73.73020665,0.394711691,0.528873548,-0.183524631,1.04E-06,0.861229475,0.999663746,-0.389938006
972,0,4.990402192,-76.38189694,0.246134739,0.510316323,0.018197537,-2.40E-06,0.995471318,0.996897967,-0.148482163
973,0,5.004157778,-79.12895468,-0.380882778,-0.098472199,0.056298926,5.70E-06,0.749476952,0.983209965,0.117400273
974,0,5.017913364,-81.97480974,0.491347894,0.663091776,-0.020978238,-1.39E-05,0.217207864,0.958749709,0.280886911
975,0,5.03166895,-84.92301533,-0.113219359,0.178180725,0.055741579,3.46E-05,-0.398027245,0.923785191,0.3523887
976,0,5.045424536,-87.97725247,0.241296262,0.610906773,0.103330344,-8.82E-05,-0.861229475,0.878699489,0.636518116
977,0,5.059180122,-91.14133457,0.404159254,0.763405856,0.124324063,0.000230463,-0.995471318,0.823986571,0.708623078
978,0,5.072935708,-94.41921216,-0.183981299,0.202527168,0.09550186,-0.000615893,-0.749476952,0.760245884,0.766978302
979,0,5.086691294,-97.81497788,-0.477917972,-0.024558453,0.151245693,0.001682816,-0.217207864,0.688175784,0.954113609
980,0,5.10044688,-101.3328716,0.115076231,0.481609257,-0.06071937,-0.004698794,0.398027245,0.608565886,0.978696769
981,0,5.114202466,-104.9772855,-0.016279291,0.484382188,0.034112304,0.013401544,0.861229475,0.522288413,0.99773964
982,0,5.127958052,-108.7527699,0.287417138,0.687834506,-0.004973586,-0.039025657,0.995471318,0.430288639,0.995459323
983,0,5.141713638,-112.6640389,0.1246903,0.431839864,-0.023455827,0.115981507,0.749476952,0.333574532,0.970560078
984,0,5.155469224,-116.7159757,-0.21464999,0.143094154,-0.020331117,-0.351636492,0.217207864,0.233205713,0.94587644
985,0,5.16922481,-120.9136395,0.353861425,0.810348926,0.040879549,1.087166914,-0.398027245,0.130281843,0.859004532
986,0,5.182980396,-125.2622713,-0.425937558,0.135239335,0.108490996,-3.42635651,-0.861229475,0.025930579,0.769859406
987,0,5.196735982,-129.7673007,-0.143698708,0.2975178,-0.002262381,11.00388346,-0.995471318,-0.078704787,0.628285982
988,0,5.210491568,-134.4343525,-0.305554052,0.062689492,-0.038936991,-35.99858289,-0.749476952,-0.182477847,0.527694565
989,0,5.224247154,-139.2692537,0.218942657,0.546798325,-0.163200771,119.9237443,-0.217207864,-0.284251641,0.447076178
990,1,5,15,-0.391224348,-0.11866371,-0.125863458,11,-0.086012619,0.254590624,0.416460749
991,0,5.082111824,15.82569524,-0.153178511,-0.004811034,-0.186282402,21.40797056,-0.655192618,0.152111813,0.653932
992,0,5.164223649,16.69684198,-0.343452863,-0.229962526,-0.150660917,40.51155044,-0.974111307,0.047966432,0.794965971
993,0,5.246335473,17.61594218,-0.308911714,-0.261301273,-0.201598608,74.48200167,-0.920952585,-0.056704479,0.861003112
994,0,5.328447297,18.58563548,0.127328931,0.103312391,-0.210788698,132.9292624,-0.516021278,-0.160754123,0.906391606
995,0,5.410559122,19.60870686,0.185987409,0.108282131,-0.280314581,230.08669,0.086012619,-0.263042512,0.961337987
996,0,5.492670946,20.68809458,-0.330254249,-0.376019936,-0.143947605,385.8726017,0.655192618,-0.362448952,0.982590698
997,0,5.57478277,21.82689866,0.216545575,0.115636966,-0.082199995,626.3692419,0.974111307,-0.457884325,0.999335811
998,0,5.656894594,23.02838975,0.149619673,0.105211932,-0.043536569,983.0446438,0.920952585,-0.548303022,0.998647003
999,0,5.739006419,24.29601853,-0.090557903,-0.079689253,0.04169046,1489.914532,0.516021278,-0.632714397,0.903152429
1000,0,5.821118243,25.63342565,0.378558551,0.351222314,0.057543679,2177.94428,-0.086012619,-0.71019362,0.857939225
1001,0,5.903230067,27.04445215,-0.244644818,-0.218855512,0.041268631,3066.481433,-0.655192618,-0.779891813,0.806779136
1002,0,5.985341892,28.5331505,0.477984059,0.52248889,0.124596544,4152.474925,-0.974111307,-0.841045348,0.718364328
1003,0,6.067453716,30.10379627,-0.262130003,-0.163185163,0.103770708,5399.582929,-0.920952585,-0.892984214,0.642564021
1004,0,6.14956554,31.76090035,-0.195278945,-0.120114152,0.094411755,6730.623254,-0.516021278,-0.935139358,0.062066606
1005,0,6.231677365,33.50922196,0.371489718,0.415645231,0.071088109,8027.527735,0.086012619,-0.96704892,-0.167528261
1006,0,6.313789189,35.35378229,0.403565046,0.483168889,-0.033499735,9142.280588,0.655192618,-0.988363292,-0.342848688
1007,0,6.395901013,37.29987894,-0.401784328,-0.234966259,0.117739924,9919.789629,0.974111307,-0.998848948,-0.442769636
1008,0,6.478012838,39.3531011,-0.143107205,-0.081679277,0.080952075,10229.53066,0.920952585,-0.998391007,-0.610704753
1009,0,6.560124662,41.51934564,-0.42323942,-0.346567405,0.041187065,9998.381101,0.516021278,-0.986994484,-0.824958073
1010,0,6.642236486,43.80483404,-0.277822325,-0.240943249,-0.036674374,9234.333218,-0.086012619,-0.964784244,-0.871176672
1011,0,6.72434831,46.21613022,0.327331341,0.247621308,-0.192022795,8031.671967,-0.655192618,-0.932003625,-0.980195106
1012,0,6.806460135,48.76015947,0.070734546,-0.02785472,-0.275113685,6553.371456,-0.974111307,-0.88901178,-0.995001124
1013,0,6.888571959,51.44422823,-0.184424057,-0.255223034,-0.109074483,4994.457201,-0.920952585,-0.836279735,-0.836518761
1014,0,6.970683783,54.27604518,-0.266029564,-0.360920621,-0.048118918,3537.571082,-0.516021278,-0.774385235,-0.664226299
1015,0,7.052795608,57.26374331,0.194448309,0.102814173,-0.037152681,2315.264394,0.086012619,-0.704006408,-0.472396805
1016,0,7.134907432,60.41590332,-0.035744663,-0.087496429,-0.025277706,1390.681369,0.655192618,-0.62591434,-0.402842384
1017,0,7.217019256,63.74157823,-0.332494285,-0.430996487,-0.056971516,760.4757979,0.974111307,-0.540964623,0.194137501
1018,0,7.299131081,67.2503194,-0.074340398,-0.235797144,-0.080921643,374.9267182,0.920952585,-0.450087984,0.537171802
1019,0,7.381242905,70.95220396,0.181247388,0.03062827,-0.115346068,164.6659845,0.516021278,-0.354280088,0.676275825
1020,0,7.463354729,74.85786376,0.013723475,-0.08529543,-0.068762821,63.45803205,-0.086012619,-0.254590624,0.787379121
1021,0,7.545466553,78.97851586,-0.250244664,-0.379309835,-0.052804494,21.03972646,-0.655192618,-0.152111813,0.853451714
1022,0,7.627578378,83.32599482,-0.475879879,-0.642427582,-0.050022126,5.843416772,-0.974111307,-0.047966432,0.909944321
1023,0,7.709690202,87.91278663,-0.441386269,-0.641433466,-0.084951538,1.308409306,-0.920952585,0.056704479,0.992687523
1024,0,7.791802026,92.75206457,0.035923264,-0.234122775,-0.205701846,0.222548423,-0.516021278,0.160754123,0.999445343
1025,0,7.873913851,97.85772711,0.072286571,-0.240141333,-0.305658414,0.025875699,0.086012619,0.263042512,0.948913035
1026,0,7.956025675,103.2444377,-0.407320838,-0.739706893,-0.26681612,0.001615914,0.655192618,0.362448952,0.903051877
1027,0,8.038137499,108.9276671,-0.179205856,-0.564095772,-0.202169024,1.39E-05,0.974111307,0.457884325,0.823883719
1028,0,8.120249324,114.9237375,0.378055369,0.008417225,-0.183464178,-6.30E-07,0.920952585,0.548303022,0.722878217
1029,0,8.202361148,121.2498697,0.33538569,0.061743771,-0.105834724,6.24E-08,0.516021278,0.632714397,0.636208369
1030,0,8.284472972,127.9242323,0.077775914,-0.154910578,0.005761667,-9.54E-09,-0.086012619,0.71019362,0.564626922
1031,0,8.366584797,134.9659943,0.061526523,-0.147952436,0.08835514,0.000000002,-0.655192618,0.779891813,0.502274348
1032,0,8.448696621,142.3953795,-0.498248096,-0.612076824,0.173658052,-5.13E-10,-0.974111307,0.841045348,0.410557623
1033,0,8.530808445,150.2337253,0.404510265,0.274502937,0.136947616,1.61E-10,-0.920952585,0.892984214,0.151600621
1034,0,8.612920269,158.5035434,0.102636614,0.006097543,0.00964389,-5.94E-11,-0.516021278,0.935139358,0.067284033
1035,0,8.695032094,167.2285848,0.019327011,-0.073795003,0.000310058,2.51E-11,0.086012619,0.96704892,-0.005209204
1036,0,8.777143918,176.4339079,0.340341505,0.24672928,0.04983773,-1.19E-11,0.655192618,0.988363292,-0.311232099
1037,0,8.859255742,186.1459504,0.45491,0.445586766,0.061385168,6.31E-12,0.974111307,0.998848948,-0.490647939
1038,0,8.941367567,196.3926053,0.294520729,0.430397297,0.243818487,-3.68E-12,0.920952585,0.998391007,-0.639974358
1039,0,9.023479391,207.2033013,0.056751124,0.220407708,0.274646408,2.35E-12,0.516021278,0.986994484,-0.976636983
1040,0,9.105591215,218.6090865,-0.418122271,-0.215671243,0.296292131,-1.62E-12,-0.086012619,0.964784244,-0.999231367
1041,0,9.18770304,230.6427186,-0.057629593,0.118826593,0.226384084,1.21E-12,-0.655192618,0.932003625,-0.991929815
1042,0,9.269814864,243.3387583,0.486532866,0.637231285,0.054099962,-9.65E-13,-0.974111307,0.88901178,-0.947020397
1043,0,9.351926688,256.7336685,-0.41400104,-0.232738622,-0.018571845,8.23E-13,-0.920952585,0.836279735,-0.856674205
1044,0,9.434038512,270.8659197,-0.279560342,-0.201696822,-0.01093862,-7.45E-13,-0.516021278,0.774385235,-0.738826167
1045,0,9.516150337,285.7760997,0.198163007,0.216222965,-0.089949442,7.16E-13,0.086012619,0.704006408,-0.666618762
1046,0,9.598262161,301.5070306,-0.26888097,-0.178199128,-0.079401059,-7.26E-13,0.655192618,0.62591434,-0.583672989
1047,0,9.680373985,318.1038919,-0.06290132,-0.038899064,-0.052776673,7.75E-13,0.974111307,0.540964623,-0.369384448
1048,0,9.76248581,335.6143498,-0.453916559,-0.522183735,-0.162392873,-8.69E-13,0.920952585,0.450087984,0.17415955
1049,0,9.844597634,354.0886945,-0.263501687,-0.3677865,-0.152417953,1.02E-12,0.516021278,0.354280088,0.264156584
1050,0,9.926709458,373.5799844,0.113735462,-0.034075045,-0.186057167,-1.26E-12,-0.086012619,0.254590624,0.340271984
1051,0,10.00882128,394.1441987,-0.468627979,-0.642564767,-0.258142754,1.61E-12,-0.655192618,0.152111813,0.458261567
1052,0,10.09093311,415.8403978,-0.117278065,-0.371624928,-0.207086998,-2.15E-12,-0.974111307,0.047966432,0.564330806
1053,0,10.17304493,438.7308936,-0.352974686,-0.652810468,-0.249910039,3.00E-12,-0.920952585,-0.056704479,0.68687348
1054,0,10.25515676,462.8814275,-0.290648304,-0.603829034,-0.230751921,-4.33E-12,-0.516021278,-0.160754123,0.791654999
1055,0,10.33726858,488.3613602,0.314120218,-0.054440109,-0.23864494,6.48E-12,0.086012619,-0.263042512,0.917480241
1056,0,10.4193804,515.2438702,-0.362493972,-0.717151458,-0.266623458,-1.01E-11,0.655192618,-0.362448952,0.947343416
1057,0,10.50149223,543.6061641,0.092534101,-0.279627892,-0.139530007,1.62E-11,0.974111307,-0.457884325,0.9708082
1058,0,10.58360405,573.5296989,-0.178177766,-0.536898457,-0.127993266,-2.68E-11,0.920952585,-0.548303022,0.989494276
1059,0,10.66571588,605.1004149,-0.107160062,-0.434396329,-0.087351356,4.60E-11,0.516021278,-0.632714397,0.9997564
1060,0,10.7478277,638.4089836,-0.21305547,-0.538413308,-0.049485873,-8.13E-11,-0.086012619,-0.71019362,0.99866397
1061,0,10.82993953,673.5510674,-0.093103873,-0.472227293,-0.152791757,1.48E-10,-0.655192618,-0.779891813,0.950639789
1062,0,10.91205135,710.6275947,-0.001740072,-0.356352456,-0.118593506,-2.78E-10,-0.974111307,-0.841045348,0.7917082
1063,0,10.99416317,749.7450494,-0.338817401,-0.698017927,-0.145955962,5.35E-10,-0.920952585,-0.892984214,0.737123773
1064,0,11.076275,791.0157771,0.197129972,-0.18999946,-0.13006794,-1.06E-09,-0.516021278,-0.935139358,0.629663468
1065,0,11.15838682,834.5583078,0.312193074,-0.036998701,-0.132766503,2.16E-09,0.086012619,-0.96704892,0.50408444
1066,0,11.24049865,880.4976958,-0.261135395,-0.527407686,-0.034198871,-4.52E-09,0.655192618,-0.988363292,0.233309044
1067,0,11.32261047,928.9658794,0.421397228,0.137943095,0.039069131,9.69E-09,0.974111307,-0.998848948,-0.06645468
1068,0,11.4047223,980.1020596,-0.402271006,-0.598884391,0.042082986,-2.13E-08,0.920952585,-0.998391007,-0.168485661
1069,0,11.48683412,1034.0531,-0.236892564,-0.418595889,0.102099518,0.000000048,0.516021278,-0.986994484,-0.247237108
1070,0,11.56894594,1090.973948,-0.116269293,-0.351677653,-0.003533154,-1.11E-07,-0.086012619,-0.964784244,-0.334082942
1071,0,11.65105777,1151.028081,0.007838871,-0.252221574,-0.150664651,2.61E-07,-0.655192618,-0.932003625,-0.412780252
1072,0,11.73316959,1214.387974,-0.06370059,-0.305626877,-0.105869678,-6.30E-07,-0.974111307,-0.88901178,-0.831755482
1073,0,11.81528142,1281.235599,0.203542967,-0.090014551,-0.169603063,1.55E-06,-0.920952585,-0.836279735,-0.870241974
1074,0,11.89739324,1351.762941,0.237127963,0.019143712,-0.066122279,-3.92E-06,-0.516021278,-0.774385235,-0.928663017
1075,0,11.97950507,1426.172556,0.478173501,0.329836683,0.038212877,1.01E-05,0.086012619,-0.704006408,-0.98213462
1076,0,12.06161689,1504.678148,0.329424596,0.283512268,0.158388829,-0.000026503,0.655192618,-0.62591434,-0.994471071
1077,0,12.14372871,1587.505187,-0.341156675,-0.29822746,0.26217372,0.000071092,0.974111307,-0.540964623,-0.999939933
1078,0,12.22584054,1674.891552,0.154780436,0.195040171,0.285458178,-0.000194525,0.920952585,-0.450087984,-0.993402754
1079,0,12.30795236,1767.088217,-0.062629303,0.020875228,0.173885066,0.000542735,0.516021278,-0.354280088,-0.943927792
1080,1,-2,12,-0.076374723,0.018283123,0.079409071,14,0.641705329,-0.029108401,0.033541926
1081,0,-1.766597591,12.09783255,-0.474360262,-0.441197245,0.007069071,27.32370769,0.96995317,-0.133433113,0.529779546
1082,0,-1.533195182,12.1964627,0.025255057,-0.063071057,-0.143724862,52.00758488,0.927711868,-0.236295903,0.602343665
1083,0,-1.299792773,12.29589696,-0.064934368,-0.156858065,-0.117267439,96.47824194,0.531116164,-0.336569786,0.660433455
1084,0,-1.066390364,12.39614187,-0.428662208,-0.52839448,-0.169520246,174.3143429,-0.068347863,-0.43315614,0.761409749
1085,0,-0.832987956,12.49720405,0.358593992,0.155664656,-0.188252929,306.5260251,-0.641705329,-0.524996745,0.841609631
1086,0,-0.599585547,12.59909017,-0.143855956,-0.337136578,-0.142558045,524.2086812,-0.96995317,-0.611085376,0.894205821
1087,0,-0.366183138,12.70180693,-0.251401426,-0.375797653,-0.071043713,871.1582117,-0.927711868,-0.690478827,0.943351446
1088,0,-0.132780729,12.80536111,-0.059607538,-0.285111054,-0.069678958,1405.654937,-0.531116164,-0.762307248,0.968102462
1089,0,0.10062168,12.90975954,-0.069251103,-0.312766781,-0.11577705,2200.188256,0.068347863,-0.825783671,0.989030429
1090,0,0.334024089,13.0150091,-0.423939291,-0.629387999,-0.064276224,3337.540509,0.641705329,-0.880212635,0.998929382
1091,0,0.567426498,13.12111673,-0.160094616,-0.49007286,-0.180077559,4901.60367,0.96995317,-0.924997806,0.960727419
1092,0,0.800828907,13.22808942,-0.473350269,-0.854268746,-0.205170358,6961.850013,0.927711868,-0.959648507,0.908585426
